Ano;Desmatamento (km²);Área protegida;LIRA;Categoria;Categoria 2
2013;65,03;FLONA Do Jamanxim;Não;UC;FLONA
2012;30,8;FLONA Do Jamanxim;Não;UC;FLONA
2011;13,04;FLONA Do Jamanxim;Não;UC;FLONA
2010;11,83;FLONA Do Jamanxim;Não;UC;FLONA
2009;103,35;FLONA Do Jamanxim;Não;UC;FLONA
2008;74,39;FLONA Do Jamanxim;Não;UC;FLONA
2020;0,65;FLONA Do Jamari;Não;UC;FLONA
2019;0,6;FLONA Do Jamari;Não;UC;FLONA
2018;0,49;FLONA Do Jamari;Não;UC;FLONA
2017;0,17;FLONA Do Jamari;Não;UC;FLONA
2010;0,09;FLONA Do Jamari;Não;UC;FLONA
2009;0,18;FLONA Do Jamari;Não;UC;FLONA
2008;1,09;FLONA Do Jamari;Não;UC;FLONA
2020;2,03;FLONA Do Trairãƒo;Não;UC;FLONA
2019;3,84;FLONA Do Trairãƒo;Não;UC;FLONA
2018;0,07;FLONA Do Trairãƒo;Não;UC;FLONA
2017;0,89;FLONA Do Trairãƒo;Não;UC;FLONA
2015;0,07;FLONA Do Trairãƒo;Não;UC;FLONA
2014;0,49;FLONA Do Trairãƒo;Não;UC;FLONA
2013;0,3;FLONA Do Trairãƒo;Não;UC;FLONA
2011;0,26;FLONA Do Trairãƒo;Não;UC;FLONA
2009;1,08;FLONA Do Trairãƒo;Não;UC;FLONA
2008;1,47;FLONA Do Trairãƒo;Não;UC;FLONA
2008;0,08;PAREST Chandless;Não;UC;PAREST
2020;0,13;PAREST Cristalino;Não;UC;PAREST
2019;0,1;PAREST Cristalino;Não;UC;PAREST
2016;0,21;PAREST Cristalino;Não;UC;PAREST
2009;0,36;PAREST Cristalino;Não;UC;PAREST
2008;1,79;PAREST Cristalino;Não;UC;PAREST
2016;0,07;PAREST Da Serra Dos MartãRios/Andorinhas;Não;UC;PAREST
2010;0,17;PAREST Da Serra Dos MartãRios/Andorinhas;Não;UC;PAREST
2008;0,11;PAREST Da Serra Dos MartãRios/Andorinhas;Não;UC;PAREST
2019;0,04;PAREST De Corumbiara;Não;UC;PAREST
2018;0,21;PAREST De Corumbiara;Não;UC;PAREST
2016;0,11;PAREST De Corumbiara;Não;UC;PAREST
2009;0,13;PAREST De Corumbiara;Não;UC;PAREST
2020;7,28;PAREST De Guajarã-Mirim;Sim;UC;PAREST
2019;13,46;PAREST De Guajarã-Mirim;Sim;UC;PAREST
2018;15,21;PAREST De Guajarã-Mirim;Sim;UC;PAREST
2017;22,59;PAREST De Guajarã-Mirim;Sim;UC;PAREST
2016;13,34;PAREST De Guajarã-Mirim;Sim;UC;PAREST
2015;11,9;PAREST De Guajarã-Mirim;Sim;UC;PAREST
2014;2,8;PAREST De Guajarã-Mirim;Sim;UC;PAREST
2013;0,22;PAREST De Guajarã-Mirim;Sim;UC;PAREST
2012;0,11;PAREST De Guajarã-Mirim;Sim;UC;PAREST
2018;0,07;PAREST De Monte Alegre;Não;UC;PAREST
2011;0,22;PAREST Do Araguaiaa;Não;UC;PAREST
2010;0,12;PAREST Do Araguaiaa;Não;UC;PAREST
2014;0,07;PAREST Do Bacanga;Não;UC;PAREST
2011;0,06;PAREST Do Bacanga;Não;UC;PAREST
2010;0,08;PAREST Do Bacanga;Não;UC;PAREST
2008;1,73;PAREST Do Bacanga;Não;UC;PAREST
2019;0,14;PAREST Do Matupiri;Sim;UC;PAREST
2016;0,08;PAREST Do Matupiri;Sim;UC;PAREST
2020;0,02;PAREST Igarapã‰S Do Juruena;Não;UC;PAREST
2017;0;PAREST Igarapã‰S Do Juruena;Não;UC;PAREST
2012;0;PAREST Igarapã‰S Do Juruena;Não;UC;PAREST
2008;0,33;PAREST Igarapã‰S Do Juruena;Não;UC;PAREST
2019;0,15;PAREST Rio Negro Setor Norte;Sim;UC;PAREST
2012;0,06;PAREST Rio Negro Setor Norte;Sim;UC;PAREST
2008;0,21;PAREST Rio Negro Setor Norte;Sim;UC;PAREST
2020;0,24;PAREST Serra Do Aracã;Não;UC;PAREST
2019;5,5;PAREST Serra Do Aracã;Não;UC;PAREST
2018;0,06;PAREST Serra Do Aracã;Não;UC;PAREST
2017;0,07;PAREST Serra Do Aracã;Não;UC;PAREST
2016;0,52;PAREST Serra Do Aracã;Não;UC;PAREST
2015;0,25;PAREST Serra Do Aracã;Não;UC;PAREST
2012;0,51;PAREST Serra Do Aracã;Não;UC;PAREST
2011;0,33;PAREST Serra Do Aracã;Não;UC;PAREST
2010;0,15;PAREST Serra Do Aracã;Não;UC;PAREST
2009;0,07;PAREST Serra Do Aracã;Não;UC;PAREST
2008;0,59;PAREST Serra Do Aracã;Não;UC;PAREST
2020;0,02;PAREST Serra Dos Reis;Não;UC;PAREST
2018;0,05;PAREST Serra Dos Reis;Não;UC;PAREST
2015;0,15;PAREST Serra Dos Reis;Não;UC;PAREST
2013;0,19;PAREST Serra Dos Reis;Não;UC;PAREST
2012;0,55;PAREST Serra Dos Reis;Não;UC;PAREST
2011;0;PAREST Serra Dos Reis;Não;UC;PAREST
2008;0,07;PAREST Serra Dos Reis;Não;UC;PAREST
2016;0,4;PAREST Serra Ricardo Franco;Não;UC;PAREST
2015;0,11;PAREST Serra Ricardo Franco;Não;UC;PAREST
2014;0,3;PAREST Serra Ricardo Franco;Não;UC;PAREST
2013;0,68;PAREST Serra Ricardo Franco;Não;UC;PAREST
2011;2,38;PAREST Serra Ricardo Franco;Não;UC;PAREST
2010;1,14;PAREST Serra Ricardo Franco;Não;UC;PAREST
2009;2,53;PAREST Serra Ricardo Franco;Não;UC;PAREST
2008;8,74;PAREST Serra Ricardo Franco;Não;UC;PAREST
2020;1,42;PAREST Serra Santa BãRbara;Não;UC;PAREST
2019;0,65;PAREST Serra Santa BãRbara;Não;UC;PAREST
2018;0,32;PAREST Serra Santa BãRbara;Não;UC;PAREST
2017;0,13;PAREST Serra Santa BãRbara;Não;UC;PAREST
2016;0,17;PAREST Serra Santa BãRbara;Não;UC;PAREST
2015;0,4;PAREST Serra Santa BãRbara;Não;UC;PAREST
2011;0,07;PAREST Serra Santa BãRbara;Não;UC;PAREST
2010;0,1;PAREST Serra Santa BãRbara;Não;UC;PAREST
2009;0,14;PAREST Serra Santa BãRbara;Não;UC;PAREST
2008;1,2;PAREST Serra Santa BãRbara;Não;UC;PAREST
2011;0,29;PAREST Sucunduri;Não;UC;PAREST
2019;0;PAREST Tucumãƒ;Não;UC;PAREST
2015;0,02;PAREST Tucumãƒ;Não;UC;PAREST
2011;0,76;PAREST Tucumãƒ;Não;UC;PAREST
2020;0,71;PARNA Da Amazã”Nia;Não;UC;PARNA
2019;0,24;PARNA Da Amazã”Nia;Não;UC;PARNA
2018;0,3;PARNA Da Amazã”Nia;Não;UC;PARNA
2017;0,47;PARNA Da Amazã”Nia;Não;UC;PARNA
2016;1,09;PARNA Da Amazã”Nia;Não;UC;PARNA
2015;0,18;PARNA Da Amazã”Nia;Não;UC;PARNA
2014;1,34;PARNA Da Amazã”Nia;Não;UC;PARNA
2013;1,13;PARNA Da Amazã”Nia;Não;UC;PARNA
2012;0,51;PARNA Da Amazã”Nia;Não;UC;PARNA
2011;1,12;PARNA Da Amazã”Nia;Não;UC;PARNA
2010;0,93;PARNA Da Amazã”Nia;Não;UC;PARNA
2009;1,99;PARNA Da Amazã”Nia;Não;UC;PARNA
2008;2,09;PARNA Da Amazã”Nia;Não;UC;PARNA
2013;0,99;PARNA Da Serra Da Cutia;Não;UC;PARNA
2008;0,08;PARNA Da Serra Da Cutia;Não;UC;PARNA
2019;1,7;PARNA Da Serra Do Divisor;Não;UC;PARNA
2018;0,61;PARNA Da Serra Do Divisor;Não;UC;PARNA
2017;0,36;PARNA Da Serra Do Divisor;Não;UC;PARNA
2016;1,02;PARNA Da Serra Do Divisor;Não;UC;PARNA
2015;0,17;PARNA Da Serra Do Divisor;Não;UC;PARNA
2014;1,31;PARNA Da Serra Do Divisor;Não;UC;PARNA
2013;0,71;PARNA Da Serra Do Divisor;Não;UC;PARNA
2012;0,45;PARNA Da Serra Do Divisor;Não;UC;PARNA
2011;5,73;PARNA Da Serra Do Divisor;Não;UC;PARNA
2010;5,08;PARNA Da Serra Do Divisor;Não;UC;PARNA
2009;0,7;PARNA Da Serra Do Divisor;Não;UC;PARNA
2008;2,97;PARNA Da Serra Do Divisor;Não;UC;PARNA
2020;0,67;PARNA Da Serra Do Pardo;Sim;UC;PARNA
2019;0,58;PARNA Da Serra Do Pardo;Sim;UC;PARNA
2018;0,57;PARNA Da Serra Do Pardo;Sim;UC;PARNA
2017;0,14;PARNA Da Serra Do Pardo;Sim;UC;PARNA
2016;0;PARNA Da Serra Do Pardo;Sim;UC;PARNA
2012;0,18;PARNA Da Serra Do Pardo;Sim;UC;PARNA
2011;0,26;PARNA Da Serra Do Pardo;Sim;UC;PARNA
2010;1,48;PARNA Da Serra Do Pardo;Sim;UC;PARNA
2009;0,78;PARNA Da Serra Do Pardo;Sim;UC;PARNA
2008;1,43;PARNA Da Serra Do Pardo;Sim;UC;PARNA
2019;0;PARNA De Anavilhanas;Sim;UC;PARNA
2010;0,05;PARNA De Anavilhanas;Sim;UC;PARNA
2009;0,23;PARNA De Anavilhanas;Sim;UC;PARNA
2020;0,51;PARNA De PacaãS Novos;Sim;UC;PARNA
2019;3,87;PARNA De PacaãS Novos;Sim;UC;PARNA
2018;0,27;PARNA De PacaãS Novos;Sim;UC;PARNA
2017;2,89;PARNA De PacaãS Novos;Sim;UC;PARNA
2016;0,19;PARNA De PacaãS Novos;Sim;UC;PARNA
2009;0,07;PARNA De PacaãS Novos;Sim;UC;PARNA
2008;0,16;PARNA De PacaãS Novos;Sim;UC;PARNA
2020;1,92;PARNA Do Acari;Não;UC;PARNA
2019;0,01;PARNA Do Acari;Não;UC;PARNA
2018;0,07;PARNA Do Acari;Não;UC;PARNA
2017;0,14;PARNA Do Acari;Não;UC;PARNA
2013;0,07;PARNA Do Acari;Não;UC;PARNA
2010;0,31;PARNA Do Acari;Não;UC;PARNA
2008;0,1;PARNA Do Acari;Não;UC;PARNA
2014;1,18;PARNA Do Araguaia;Não;UC;PARNA
2013;5,9;PARNA Do Araguaia;Não;UC;PARNA
2012;5,75;PARNA Do Araguaia;Não;UC;PARNA
2011;0,55;PARNA Do Araguaia;Não;UC;PARNA
2010;0,14;PARNA Do Araguaia;Não;UC;PARNA
2009;0,17;PARNA Do Araguaia;Não;UC;PARNA
2008;0,79;PARNA Do Araguaia;Não;UC;PARNA
2014;0,47;PARNA Do Cabo Orange;Não;UC;PARNA
2013;0,1;PARNA Do Cabo Orange;Não;UC;PARNA
2010;0,24;PARNA Do Cabo Orange;Não;UC;PARNA
2009;0,43;PARNA Do Cabo Orange;Não;UC;PARNA
2008;0,45;PARNA Do Cabo Orange;Não;UC;PARNA
2019;0,33;PARNA Do Jaú;Sim;UC;PARNA
2018;0,17;PARNA Do Jaú;Sim;UC;PARNA
2017;0,13;PARNA Do Jaú;Sim;UC;PARNA
2016;0,16;PARNA Do Jaú;Sim;UC;PARNA
2014;0,27;PARNA Do Jaú;Sim;UC;PARNA
2013;0,37;PARNA Do Jaú;Sim;UC;PARNA
2012;0,22;PARNA Do Jaú;Sim;UC;PARNA
2011;0,1;PARNA Do Jaú;Sim;UC;PARNA
2010;0,8;PARNA Do Jaú;Sim;UC;PARNA
2009;0,18;PARNA Do Jaú;Sim;UC;PARNA
2008;0,33;PARNA Do Jaú;Sim;UC;PARNA
2020;8,61;PARNA Do Jamanxim;Não;UC;PARNA
2019;6,3;PARNA Do Jamanxim;Não;UC;PARNA
2018;2,83;PARNA Do Jamanxim;Não;UC;PARNA
2017;0,2;PARNA Do Jamanxim;Não;UC;PARNA
2016;2,3;PARNA Do Jamanxim;Não;UC;PARNA
2015;5,85;PARNA Do Jamanxim;Não;UC;PARNA
2014;1,91;PARNA Do Jamanxim;Não;UC;PARNA
2013;5,29;PARNA Do Jamanxim;Não;UC;PARNA
2012;1,82;PARNA Do Jamanxim;Não;UC;PARNA
2011;0,98;PARNA Do Jamanxim;Não;UC;PARNA
2010;1,81;PARNA Do Jamanxim;Não;UC;PARNA
2009;3,04;PARNA Do Jamanxim;Não;UC;PARNA
2008;11,25;PARNA Do Jamanxim;Não;UC;PARNA
2020;0,1;PARNA Do Juruena;Não;UC;PARNA
2020;0,28;PARNA Do Juruena;Não;UC;PARNA
2019;0,52;PARNA Do Juruena;Não;UC;PARNA
2018;0,09;PARNA Do Juruena;Não;UC;PARNA
2017;0,09;PARNA Do Juruena;Não;UC;PARNA
2016;0,08;PARNA Do Juruena;Não;UC;PARNA
2015;0,04;PARNA Do Juruena;Não;UC;PARNA
2013;0,36;PARNA Do Juruena;Não;UC;PARNA
2012;0,07;PARNA Do Juruena;Não;UC;PARNA
2011;0,36;PARNA Do Juruena;Não;UC;PARNA
2011;0,44;PARNA Do Juruena;Não;UC;PARNA
2010;0,08;PARNA Do Juruena;Não;UC;PARNA
2010;0,53;PARNA Do Juruena;Não;UC;PARNA
2008;0,67;PARNA Do Juruena;Não;UC;PARNA
2008;2,89;PARNA Do Juruena;Não;UC;PARNA
2019;0,35;PARNA Do Monte Roraima;Não;UC;PARNA
2014;0,07;PARNA Do Monte Roraima;Não;UC;PARNA
2010;0,13;PARNA Do Monte Roraima;Não;UC;PARNA
2019;0,85;PARNA Do Pico Da Neblina;Não;UC;PARNA
2018;0,17;PARNA Do Pico Da Neblina;Não;UC;PARNA
2017;0,26;PARNA Do Pico Da Neblina;Não;UC;PARNA
2016;0,16;PARNA Do Pico Da Neblina;Não;UC;PARNA
2015;0,11;PARNA Do Pico Da Neblina;Não;UC;PARNA
2014;0,04;PARNA Do Pico Da Neblina;Não;UC;PARNA
2013;0,21;PARNA Do Pico Da Neblina;Não;UC;PARNA
2012;0,38;PARNA Do Pico Da Neblina;Não;UC;PARNA
2011;0,39;PARNA Do Pico Da Neblina;Não;UC;PARNA
2010;3,97;PARNA Do Pico Da Neblina;Não;UC;PARNA
2008;1,01;PARNA Do Pico Da Neblina;Não;UC;PARNA
2020;1,05;PARNA Do Rio Novo;Não;UC;PARNA
2019;1,13;PARNA Do Rio Novo;Não;UC;PARNA
2018;1,44;PARNA Do Rio Novo;Não;UC;PARNA
2017;5,03;PARNA Do Rio Novo;Não;UC;PARNA
2016;2,96;PARNA Do Rio Novo;Não;UC;PARNA
2015;1,01;PARNA Do Rio Novo;Não;UC;PARNA
2014;0,75;PARNA Do Rio Novo;Não;UC;PARNA
2013;0,65;PARNA Do Rio Novo;Não;UC;PARNA
2012;0,17;PARNA Do Rio Novo;Não;UC;PARNA
2011;0,78;PARNA Do Rio Novo;Não;UC;PARNA
2010;1,48;PARNA Do Rio Novo;Não;UC;PARNA
2009;0,1;PARNA Do Rio Novo;Não;UC;PARNA
2008;4,55;PARNA Do Rio Novo;Não;UC;PARNA
2020;5,03;PARNA Dos Campos Amazã”Nicos;Não;UC;PARNA
2020;0,16;PARNA Dos Campos Amazã”Nicos;Não;UC;PARNA
2019;2;PARNA Dos Campos Amazã”Nicos;Não;UC;PARNA
2018;0,37;PARNA Dos Campos Amazã”Nicos;Não;UC;PARNA
2017;0,2;PARNA Dos Campos Amazã”Nicos;Não;UC;PARNA
2017;0,2;PARNA Dos Campos Amazã”Nicos;Não;UC;PARNA
2016;0,02;PARNA Dos Campos Amazã”Nicos;Não;UC;PARNA
2015;0;PARNA Dos Campos Amazã”Nicos;Não;UC;PARNA
2015;0,36;PARNA Dos Campos Amazã”Nicos;Não;UC;PARNA
2013;1,53;PARNA Dos Campos Amazã”Nicos;Não;UC;PARNA
2013;0,41;PARNA Dos Campos Amazã”Nicos;Não;UC;PARNA
2012;0,49;PARNA Dos Campos Amazã”Nicos;Não;UC;PARNA
2011;0,13;PARNA Dos Campos Amazã”Nicos;Não;UC;PARNA
2011;1,27;PARNA Dos Campos Amazã”Nicos;Não;UC;PARNA
2010;0,1;PARNA Dos Campos Amazã”Nicos;Não;UC;PARNA
2010;0,08;PARNA Dos Campos Amazã”Nicos;Não;UC;PARNA
2009;0,75;PARNA Dos Campos Amazã”Nicos;Não;UC;PARNA
2008;2,73;PARNA Dos Campos Amazã”Nicos;Não;UC;PARNA
2008;0;PARNA Dos Campos Amazã”Nicos;Não;UC;PARNA
2008;1,13;PARNA Dos Campos Amazã”Nicos;Não;UC;PARNA
2018;0,27;PARNA Dos Campos Ferruginosos;Não;UC;PARNA
2017;0,13;PARNA Dos Campos Ferruginosos;Não;UC;PARNA
2016;1,03;PARNA Dos Campos Ferruginosos;Não;UC;PARNA
2015;0,02;PARNA Dos Campos Ferruginosos;Não;UC;PARNA
2014;0,26;PARNA Dos Campos Ferruginosos;Não;UC;PARNA
2010;0,14;PARNA Dos Campos Ferruginosos;Não;UC;PARNA
2008;2;PARNA Dos Campos Ferruginosos;Não;UC;PARNA
2020;0,61;PARNA Mapinguari;Não;UC;PARNA
2020;1,71;PARNA Mapinguari;Não;UC;PARNA
2019;0,49;PARNA Mapinguari;Não;UC;PARNA
2019;0,26;PARNA Mapinguari;Não;UC;PARNA
2018;0,18;PARNA Mapinguari;Não;UC;PARNA
2017;3,33;PARNA Mapinguari;Não;UC;PARNA
2016;0,45;PARNA Mapinguari;Não;UC;PARNA
2015;0,41;PARNA Mapinguari;Não;UC;PARNA
2014;0,45;PARNA Mapinguari;Não;UC;PARNA
2013;0,25;PARNA Mapinguari;Não;UC;PARNA
2013;3,25;PARNA Mapinguari;Não;UC;PARNA
2012;10,17;PARNA Mapinguari;Não;UC;PARNA
2011;3,68;PARNA Mapinguari;Não;UC;PARNA
2010;1,33;PARNA Mapinguari;Não;UC;PARNA
2010;0,09;PARNA Mapinguari;Não;UC;PARNA
2009;0,73;PARNA Mapinguari;Não;UC;PARNA
2009;0,09;PARNA Mapinguari;Não;UC;PARNA
2008;11,57;PARNA Mapinguari;Não;UC;PARNA
2008;0,84;PARNA Mapinguari;Não;UC;PARNA
2019;0,28;PARNA Montanhas Do Tumucumaque;Não;UC;PARNA
2017;0,09;PARNA Montanhas Do Tumucumaque;Não;UC;PARNA
2015;0,07;PARNA Montanhas Do Tumucumaque;Não;UC;PARNA
2010;0,24;PARNA Montanhas Do Tumucumaque;Não;UC;PARNA
2020;0,14;PARNA Nascentes Do Lago Jari;Não;UC;PARNA
2011;0,11;PARNA Nascentes Do Lago Jari;Não;UC;PARNA
2009;0,09;PARNA Nascentes Do Lago Jari;Não;UC;PARNA
2017;0,02;REVIS Metrã³Pole Da Amazã´Nia;Não;UC;REVIS
2016;0,11;REVIS Metrã³Pole Da Amazã´Nia;Não;UC;REVIS
2008;0,02;REVIS Metrã³Pole Da Amazã´Nia;Não;UC;REVIS
2010;1,74;REBIO De Maicuru;Sim;UC;REBIO
2009;0,13;REBIO De Maicuru;Sim;UC;REBIO
2008;0,08;REBIO De Maicuru;Sim;UC;REBIO
2020;0,06;REBIO Do Abufari;Não;UC;REBIO
2016;0,1;REBIO Do Abufari;Não;UC;REBIO
2014;0,14;REBIO Do Abufari;Não;UC;REBIO
2013;0,19;REBIO Do Abufari;Não;UC;REBIO
2011;0,08;REBIO Do Abufari;Não;UC;REBIO
2010;0,73;REBIO Do Abufari;Não;UC;REBIO
2008;0,13;REBIO Do Abufari;Não;UC;REBIO
2019;0,03;REBIO Do Guaporã‰;Não;UC;REBIO
2018;0,04;REBIO Do Guaporã‰;Não;UC;REBIO
2016;0;REBIO Do Guaporã‰;Não;UC;REBIO
2013;0,11;REBIO Do Guaporã‰;Não;UC;REBIO
2009;0,92;REBIO Do Guaporã‰;Não;UC;REBIO
2008;1,91;REBIO Do Guaporã‰;Não;UC;REBIO
2020;3,37;REBIO Do Gurupi;Não;UC;REBIO
2019;3,16;REBIO Do Gurupi;Não;UC;REBIO
2018;3,76;REBIO Do Gurupi;Não;UC;REBIO
2017;6,48;REBIO Do Gurupi;Não;UC;REBIO
2016;4,51;REBIO Do Gurupi;Não;UC;REBIO
2015;5,55;REBIO Do Gurupi;Não;UC;REBIO
2014;0,5;REBIO Do Gurupi;Não;UC;REBIO
2013;6,66;REBIO Do Gurupi;Não;UC;REBIO
2012;8,33;REBIO Do Gurupi;Não;UC;REBIO
2011;6,71;REBIO Do Gurupi;Não;UC;REBIO
2010;11,62;REBIO Do Gurupi;Não;UC;REBIO
2009;27,62;REBIO Do Gurupi;Não;UC;REBIO
2008;36,46;REBIO Do Gurupi;Não;UC;REBIO
2015;0,13;REBIO Do Jaru;Não;UC;REBIO
2012;0,12;REBIO Do Jaru;Não;UC;REBIO
2011;0,28;REBIO Do Jaru;Não;UC;REBIO
2010;0,17;REBIO Do Jaru;Não;UC;REBIO
2009;0,81;REBIO Do Jaru;Não;UC;REBIO
2008;1,67;REBIO Do Jaru;Não;UC;REBIO
2020;0,06;REBIO Do Manicorã‰;Não;UC;REBIO
2015;0,27;REBIO Do Manicorã‰;Não;UC;REBIO
2009;0,25;REBIO Do Manicorã‰;Não;UC;REBIO
2020;0,08;REBIO Do Rio Trombetas;Não;UC;REBIO
2016;0,13;REBIO Do Rio Trombetas;Não;UC;REBIO
2011;0,21;REBIO Do Rio Trombetas;Não;UC;REBIO
2010;0,97;REBIO Do Rio Trombetas;Não;UC;REBIO
2008;0,08;REBIO Do Rio Trombetas;Não;UC;REBIO
2013;0,03;REBIO Do Tapirapã‰;Não;UC;REBIO
2019;0,12;REBIO Do Uatumãƒ;Não;UC;REBIO
2011;0;REBIO Do Uatumãƒ;Não;UC;REBIO
2010;0,26;REBIO Do Uatumãƒ;Não;UC;REBIO
2008;0,06;REBIO Do Uatumãƒ;Não;UC;REBIO
2019;0,22;REBIO Morro Dos Seis Lagos;Não;UC;REBIO
2013;0,06;REBIO Morro Dos Seis Lagos;Não;UC;REBIO
2008;0,06;REBIO Morro Dos Seis Lagos;Não;UC;REBIO
2020;26;REBIO Nascentes Serra Do Cachimbo;Sim;UC;REBIO
2019;14,45;REBIO Nascentes Serra Do Cachimbo;Sim;UC;REBIO
2018;3,99;REBIO Nascentes Serra Do Cachimbo;Sim;UC;REBIO
2017;4,41;REBIO Nascentes Serra Do Cachimbo;Sim;UC;REBIO
2016;10,15;REBIO Nascentes Serra Do Cachimbo;Sim;UC;REBIO
2015;19,81;REBIO Nascentes Serra Do Cachimbo;Sim;UC;REBIO
2014;4,27;REBIO Nascentes Serra Do Cachimbo;Sim;UC;REBIO
2013;0,3;REBIO Nascentes Serra Do Cachimbo;Sim;UC;REBIO
2012;0,32;REBIO Nascentes Serra Do Cachimbo;Sim;UC;REBIO
2011;3;REBIO Nascentes Serra Do Cachimbo;Sim;UC;REBIO
2010;5,71;REBIO Nascentes Serra Do Cachimbo;Sim;UC;REBIO
2009;3,49;REBIO Nascentes Serra Do Cachimbo;Sim;UC;REBIO
2008;14,44;REBIO Nascentes Serra Do Cachimbo;Sim;UC;REBIO
2013;0,13;REBIO Rio Ouro Preto;Não;UC;REBIO
2020;0,1;RDS Campo Das Mangabas;Não;UC;RDS
2019;0,37;RDS Campo Das Mangabas;Não;UC;RDS
2018;0,07;RDS Campo Das Mangabas;Não;UC;RDS
2013;0,24;RDS Campo Das Mangabas;Não;UC;RDS
2012;0,23;RDS Campo Das Mangabas;Não;UC;RDS
2008;0,09;RDS Campo Das Mangabas;Não;UC;RDS
2012;0,23;RDS Do Rio Iratapuru;Não;UC;RDS
2009;0,17;RDS Do Rio Iratapuru;Não;UC;RDS
2020;0;RDS Alcobaã‡A;Não;UC;RDS
2019;0,36;RDS Alcobaã‡A;Não;UC;RDS
2018;0,08;RDS Alcobaã‡A;Não;UC;RDS
2017;0,07;RDS Alcobaã‡A;Não;UC;RDS
2016;0,11;RDS Alcobaã‡A;Não;UC;RDS
2015;0,27;RDS Alcobaã‡A;Não;UC;RDS
2014;0;RDS Alcobaã‡A;Não;UC;RDS
2012;0,22;RDS Alcobaã‡A;Não;UC;RDS
2011;0;RDS Alcobaã‡A;Não;UC;RDS
2010;0,16;RDS Alcobaã‡A;Não;UC;RDS
2009;0,08;RDS Alcobaã‡A;Não;UC;RDS
2008;0,81;RDS Alcobaã‡A;Não;UC;RDS
2019;0,61;RDS Amanãƒ;Sim;UC;RDS
2018;0,91;RDS Amanãƒ;Sim;UC;RDS
2017;0,96;RDS Amanãƒ;Sim;UC;RDS
2016;1,53;RDS Amanãƒ;Sim;UC;RDS
2015;0,08;RDS Amanãƒ;Sim;UC;RDS
2014;2,07;RDS Amanãƒ;Sim;UC;RDS
2013;0,82;RDS Amanãƒ;Sim;UC;RDS
2012;0,5;RDS Amanãƒ;Sim;UC;RDS
2011;0,4;RDS Amanãƒ;Sim;UC;RDS
2010;1,89;RDS Amanãƒ;Sim;UC;RDS
2009;0,14;RDS Amanãƒ;Sim;UC;RDS
2008;2,63;RDS Amanãƒ;Sim;UC;RDS
2020;0;RDS Canumãƒ;Não;UC;RDS
2019;0,14;RDS Canumãƒ;Não;UC;RDS
2018;0,15;RDS Canumãƒ;Não;UC;RDS
2017;0,08;RDS Canumãƒ;Não;UC;RDS
2016;0,08;RDS Canumãƒ;Não;UC;RDS
2015;0,06;RDS Canumãƒ;Não;UC;RDS
2014;0,11;RDS Canumãƒ;Não;UC;RDS
2011;0,19;RDS Canumãƒ;Não;UC;RDS
2009;0,11;RDS Canumãƒ;Não;UC;RDS
2008;0,17;RDS Canumãƒ;Não;UC;RDS
2019;0;RDS Cujubim;Não;UC;RDS
2011;0,26;RDS Cujubim;Não;UC;RDS
2010;0,88;RDS Cujubim;Não;UC;RDS
2020;1,58;RDS Do Juma;Sim;UC;RDS
2019;0,43;RDS Do Juma;Sim;UC;RDS
2018;0,29;RDS Do Juma;Sim;UC;RDS
2017;0,26;RDS Do Juma;Sim;UC;RDS
2016;0,13;RDS Do Juma;Sim;UC;RDS
2014;0,25;RDS Do Juma;Sim;UC;RDS
2013;0,21;RDS Do Juma;Sim;UC;RDS
2011;0,47;RDS Do Juma;Sim;UC;RDS
2010;0,92;RDS Do Juma;Sim;UC;RDS
2009;0,25;RDS Do Juma;Sim;UC;RDS
2008;0,8;RDS Do Juma;Sim;UC;RDS
2019;0,64;RDS Do Rio Negro;Sim;UC;RDS
2018;0,5;RDS Do Rio Negro;Sim;UC;RDS
2017;0,95;RDS Do Rio Negro;Sim;UC;RDS
2016;0,27;RDS Do Rio Negro;Sim;UC;RDS
2015;1,28;RDS Do Rio Negro;Sim;UC;RDS
2014;0,9;RDS Do Rio Negro;Sim;UC;RDS
2013;0,76;RDS Do Rio Negro;Sim;UC;RDS
2012;0,15;RDS Do Rio Negro;Sim;UC;RDS
2011;1,02;RDS Do Rio Negro;Sim;UC;RDS
2010;1,29;RDS Do Rio Negro;Sim;UC;RDS
2009;3,13;RDS Do Rio Negro;Sim;UC;RDS
2008;0,46;RDS Do Rio Negro;Sim;UC;RDS
2012;0,07;RDS Do Tupã‰;Não;UC;RDS
2010;0,07;RDS Do Tupã‰;Não;UC;RDS
2008;0,08;RDS Do Tupã‰;Não;UC;RDS
2020;0,17;RDS Do Uatumãƒ;Não;UC;RDS
2019;0,65;RDS Do Uatumãƒ;Não;UC;RDS
2018;0,12;RDS Do Uatumãƒ;Não;UC;RDS
2017;0,59;RDS Do Uatumãƒ;Não;UC;RDS
2015;0,18;RDS Do Uatumãƒ;Não;UC;RDS
2014;0,02;RDS Do Uatumãƒ;Não;UC;RDS
2013;0,31;RDS Do Uatumãƒ;Não;UC;RDS
2012;0,3;RDS Do Uatumãƒ;Não;UC;RDS
2011;0,78;RDS Do Uatumãƒ;Não;UC;RDS
2010;1,2;RDS Do Uatumãƒ;Não;UC;RDS
2009;0,1;RDS Do Uatumãƒ;Não;UC;RDS
2008;2,62;RDS Do Uatumãƒ;Não;UC;RDS
